sub_bucket_id,gene
pro-fibrotic_signalling_louvain_2,PPP2CA
pro-fibrotic_signalling_louvain_2,PPP2CB
pro-fibrotic_signalling_louvain_2,PPP2R1A
pro-fibrotic_signalling_louvain_2,PPP2R1B
pro-fibrotic_signalling_louvain_2,PPP3CA
pro-fibrotic_signalling_louvain_2,PPP3CB
pro-fibrotic_signalling_louvain_2,PPP3CC
pro-fibrotic_signalling_louvain_2,PPP3R1
pro-fibrotic_signalling_louvain_2,PPP3R2
pro-fibrotic_signalling_louvain_2,PRKACA
pro-fibrotic_signalling_louvain_2,PRKACB
pro-fibrotic_signalling_louvain_2,PRKACG
pro-fibrotic_signalling_louvain_2,PRKCA
pro-fibrotic_signalling_louvain_2,PRKCB
pro-fibrotic_signalling_louvain_2,PRKCG
pro-fibrotic_signalling_louvain_2,PRKD2
pro-fibrotic_signalling_louvain_2,RAF1
pro-fibrotic_signalling_louvain_2,RBX1
pro-fibrotic_signalling_louvain_2,RPS6
pro-fibrotic_signalling_louvain_2,RPS6KB1
pro-fibrotic_signalling_louvain_2,RPS6KB2
pro-fibrotic_signalling_louvain_2,SIAH1
pro-fibrotic_signalling_louvain_2,SMPD3
pro-fibrotic_signalling_louvain_2,SP1
pro-fibrotic_signalling_louvain_2,TPTEP2-CSNK1E
pro-fibrotic_signalling_louvain_2,VEGFA
pro-fibrotic_signalling_louvain_2,VHL
pro-fibrotic_signalling_louvain_3,ABL1
pro-fibrotic_signalling_louvain_3,CCND1
pro-fibrotic_signalling_louvain_3,CCND2
pro-fibrotic_signalling_louvain_3,CCND3
pro-fibrotic_signalling_louvain_3,CDKN1A
pro-fibrotic_signalling_louvain_3,CDKN1B
pro-fibrotic_signalling_louvain_3,CDKN2B
pro-fibrotic_signalling_louvain_3,CUL1
pro-fibrotic_signalling_louvain_3,E2F4
pro-fibrotic_signalling_louvain_3,E2F5
pro-fibrotic_signalling_louvain_3,MCL1
pro-fibrotic_signalling_louvain_3,MIR1-1
pro-fibrotic_signalling_louvain_3,MIR16-1
pro-fibrotic_signalling_louvain_3,MIR221
pro-fibrotic_signalling_louvain_3,MYC
pro-fibrotic_signalling_louvain_3,PIM1
pro-fibrotic_signalling_louvain_3,RBL1
pro-fibrotic_signalling_louvain_3,SGPL1
pro-fibrotic_signalling_louvain_3,SKP1
pro-fibrotic_signalling_louvain_3,TFDP1
pro-fibrotic_signalling_louvain_3,ZDHHC16
pro-fibrotic_signalling_louvain_4,ARSI
pro-fibrotic_signalling_louvain_4,COL1A1
pro-fibrotic_signalling_louvain_4,CTHRC1
pro-fibrotic_signalling_louvain_4,FAM20C
pro-fibrotic_signalling_louvain_4,FBN1
pro-fibrotic_signalling_louvain_4,FMOD
pro-fibrotic_signalling_louvain_4,FSTL1
pro-fibrotic_signalling_louvain_4,LRRC32
pro-fibrotic_signalling_louvain_4,LTBP1
pro-fibrotic_signalling_louvain_4,NRROS
pro-fibrotic_signalling_louvain_4,PRRX1
pro-fibrotic_signalling_louvain_4,SNAI2
pro-fibrotic_signalling_louvain_4,SULF1
pro-fibrotic_signalling_louvain_4,TGFB1
pro-fibrotic_signalling_louvain_4,TGFB2
pro-fibrotic_signalling_louvain_4,TGFB3
pro-fibrotic_signalling_louvain_4,TGFBI
pro-fibrotic_signalling_louvain_4,TGFBR1
pro-fibrotic_signalling_louvain_4,TGFBR2
pro-fibrotic_signalling_louvain_4,TWIST1
pro-fibrotic_signalling_louvain_5,ACVR1
pro-fibrotic_signalling_louvain_5,ACVR1B
pro-fibrotic_signalling_louvain_5,ACVR1C
pro-fibrotic_signalling_louvain_5,ACVR2A
pro-fibrotic_signalling_louvain_5,ACVR2B
pro-fibrotic_signalling_louvain_5,AMH
pro-fibrotic_signalling_louvain_5,AMHR2
pro-fibrotic_signalling_louvain_5,BAMBI
pro-fibrotic_signalling_louvain_5,BMP2
pro-fibrotic_signalling_louvain_5,BMP4
pro-fibrotic_signalling_louvain_5,BMP5
pro-fibrotic_signalling_louvain_5,BMP6
pro-fibrotic_signalling_louvain_5,BMP7
pro-fibrotic_signalling_louvain_5,BMP8A
pro-fibrotic_signalling_louvain_5,BMP8B
pro-fibrotic_signalling_louvain_5,BMPR1A
pro-fibrotic_signalling_louvain_5,BMPR1B
pro-fibrotic_signalling_louvain_5,BMPR2
pro-fibrotic_signalling_louvain_5,CHRD
pro-fibrotic_signalling_louvain_5,FSHR
pro-fibrotic_signalling_louvain_5,FST
pro-fibrotic_signalling_louvain_5,GDF5
pro-fibrotic_signalling_louvain_5,GDF6
pro-fibrotic_signalling_louvain_5,GDF7
pro-fibrotic_signalling_louvain_5,GREM1
pro-fibrotic_signalling_louvain_5,GREM2
pro-fibrotic_signalling_louvain_5,HAMP
pro-fibrotic_signalling_louvain_5,HFE
pro-fibrotic_signalling_louvain_5,HJV
pro-fibrotic_signalling_louvain_5,HTRA1
pro-fibrotic_signalling_louvain_5,ID1
pro-fibrotic_signalling_louvain_5,ID2
pro-fibrotic_signalling_louvain_5,ID3
pro-fibrotic_signalling_louvain_5,ID4
pro-fibrotic_signalling_louvain_5,IGSF1
pro-fibrotic_signalling_louvain_5,INHBA
pro-fibrotic_signalling_louvain_5,INHBB
pro-fibrotic_signalling_louvain_5,INHBC
pro-fibrotic_signalling_louvain_5,INHBE
pro-fibrotic_signalling_louvain_5,LEFTY1
pro-fibrotic_signalling_louvain_5,LEFTY2
pro-fibrotic_signalling_louvain_5,LEMD3
pro-fibrotic_signalling_louvain_5,LRIG2
pro-fibrotic_signalling_louvain_5,MAGEL2
pro-fibrotic_signalling_louvain_5,MICOS10-NBL1
pro-fibrotic_signalling_louvain_5,MSRB3
pro-fibrotic_signalling_louvain_5,NEO1
pro-fibrotic_signalling_louvain_5,NODAL
pro-fibrotic_signalling_louvain_5,NOG
pro-fibrotic_signalling_louvain_5,PIAS4
pro-fibrotic_signalling_louvain_5,PITX2
pro-fibrotic_signalling_louvain_5,PLEKHA1
pro-fibrotic_signalling_louvain_5,PMEPA1
pro-fibrotic_signalling_louvain_5,PRDM14
pro-fibrotic_signalling_louvain_5,RGMA
pro-fibrotic_signalling_louvain_5,RGMB
pro-fibrotic_signalling_louvain_5,RUNX2
pro-fibrotic_signalling_louvain_5,SKI
pro-fibrotic_signalling_louvain_5,SKIL
pro-fibrotic_signalling_louvain_5,SMAD1
pro-fibrotic_signalling_louvain_5,SMAD2
pro-fibrotic_signalling_louvain_5,SMAD3
pro-fibrotic_signalling_louvain_5,SMAD4
pro-fibrotic_signalling_louvain_5,SMAD5
pro-fibrotic_signalling_louvain_5,SMAD6
pro-fibrotic_signalling_louvain_5,SMAD7
pro-fibrotic_signalling_louvain_5,SMAD9
pro-fibrotic_signalling_louvain_5,SMURF1
pro-fibrotic_signalling_louvain_5,SMURF2
pro-fibrotic_signalling_louvain_5,TBX2
pro-fibrotic_signalling_louvain_5,TF
pro-fibrotic_signalling_louvain_5,TFR2
pro-fibrotic_signalling_louvain_5,TGFB1I1
pro-fibrotic_signalling_louvain_5,TGIF1
pro-fibrotic_signalling_louvain_5,TGIF2
pro-fibrotic_signalling_louvain_5,ZFYVE16
pro-fibrotic_signalling_louvain_5,ZFYVE9
pro-fibrotic_signalling_louvain_5,ZNF521
pro-fibrotic_signalling_louvain_6,ADAM17
pro-fibrotic_signalling_louvain_6,APH1A
pro-fibrotic_signalling_louvain_6,APH1B
pro-fibrotic_signalling_louvain_6,ATXN1
pro-fibrotic_signalling_louvain_6,ATXN1L
pro-fibrotic_signalling_louvain_6,CHD8
pro-fibrotic_signalling_louvain_6,CIRSR
pro-fibrotic_signalling_louvain_6,CREBBP
pro-fibrotic_signalling_louvain_6,CTBP1
pro-fibrotic_signalling_louvain_6,CTBP2
pro-fibrotic_signalling_louvain_6,DLL1
pro-fibrotic_signalling_louvain_6,DLL3
pro-fibrotic_signalling_louvain_6,DLL4
pro-fibrotic_signalling_louvain_6,DTX1
pro-fibrotic_signalling_louvain_6,DTX2
pro-fibrotic_signalling_louvain_6,DTX3
pro-fibrotic_signalling_louvain_6,DTX3L
pro-fibrotic_signalling_louvain_6,DTX4
pro-fibrotic_signalling_louvain_6,HDAC1
pro-fibrotic_signalling_louvain_6,HDAC2
pro-fibrotic_signalling_louvain_6,HES1
pro-fibrotic_signalling_louvain_6,HES5
pro-fibrotic_signalling_louvain_6,HEY1
pro-fibrotic_signalling_louvain_6,HEY2
pro-fibrotic_signalling_louvain_6,HEYL
pro-fibrotic_signalling_louvain_6,JAG1
pro-fibrotic_signalling_louvain_6,JAG2
pro-fibrotic_signalling_louvain_6,KAT2A
pro-fibrotic_signalling_louvain_6,KAT2B
pro-fibrotic_signalling_louvain_6,LFNG
pro-fibrotic_signalling_louvain_6,MAML1
pro-fibrotic_signalling_louvain_6,MAML2
pro-fibrotic_signalling_louvain_6,MAML3
pro-fibrotic_signalling_louvain_6,MFNG
pro-fibrotic_signalling_louvain_6,NCOR1
pro-fibrotic_signalling_louvain_6,NCOR2
pro-fibrotic_signalling_louvain_6,NCSTN
pro-fibrotic_signalling_louvain_6,NOTCH1
pro-fibrotic_signalling_louvain_6,NOTCH2
pro-fibrotic_signalling_louvain_6,NOTCH3
pro-fibrotic_signalling_louvain_6,NOTCH4
pro-fibrotic_signalling_louvain_6,NRARP
pro-fibrotic_signalling_louvain_6,NUMB
pro-fibrotic_signalling_louvain_6,NUMBL
pro-fibrotic_signalling_louvain_6,PBX2
pro-fibrotic_signalling_louvain_6,PSEN1
pro-fibrotic_signalling_louvain_6,PSEN2
pro-fibrotic_signalling_louvain_6,PSENEN
pro-fibrotic_signalling_louvain_6,PTCRA
pro-fibrotic_signalling_louvain_6,RBPJ
pro-fibrotic_signalling_louvain_6,RBPJL
pro-fibrotic_signalling_louvain_6,RFNG
pro-fibrotic_signalling_louvain_6,RUVBL1
pro-fibrotic_signalling_louvain_6,SIN3A
pro-fibrotic_signalling_louvain_6,SNW1
pro-fibrotic_signalling_louvain_6,SPEN
pro-fibrotic_signalling_louvain_6,SPOCD1
pro-fibrotic_signalling_louvain_6,TBL1X
pro-fibrotic_signalling_louvain_6,TBL1XR1
pro-fibrotic_signalling_louvain_6,TBL1Y
pro-fibrotic_signalling_louvain_6,TLE1
pro-fibrotic_signalling_louvain_6,TLE2
pro-fibrotic_signalling_louvain_6,TLE3
pro-fibrotic_signalling_louvain_6,TLE4
pro-fibrotic_signalling_louvain_6,TLE6
pro-fibrotic_signalling_louvain_6,ZFPM2
pro-fibrotic_signalling_louvain_7,ADIPOQ
pro-fibrotic_signalling_louvain_7,ANGPT1
pro-fibrotic_signalling_louvain_7,ANGPT2
pro-fibrotic_signalling_louvain_7,ANGPT4
pro-fibrotic_signalling_louvain_7,ANGPTL2
pro-fibrotic_signalling_louvain_7,APLN
pro-fibrotic_signalling_louvain_7,AXL
pro-fibrotic_signalling_louvain_7,BCAR1
pro-fibrotic_signalling_louvain_7,BRS3
pro-fibrotic_signalling_louvain_7,CAMK2A
pro-fibrotic_signalling_louvain_7,CAMK2B
pro-fibrotic_signalling_louvain_7,CAMK2D
pro-fibrotic_signalling_louvain_7,CAMK2G
pro-fibrotic_signalling_louvain_7,CBL
pro-fibrotic_signalling_louvain_7,CBLB
pro-fibrotic_signalling_louvain_7,CRKL
pro-fibrotic_signalling_louvain_7,DIO2
pro-fibrotic_signalling_louvain_7,EDN1
pro-fibrotic_signalling_louvain_7,EDNRA
pro-fibrotic_signalling_louvain_7,EGFR
pro-fibrotic_signalling_louvain_7,ERBB2
pro-fibrotic_signalling_louvain_7,FLT1
pro-fibrotic_signalling_louvain_7,GRB2
pro-fibrotic_signalling_louvain_7,GRP
pro-fibrotic_signalling_louvain_7,HRAS
pro-fibrotic_signalling_louvain_7,IGF1
pro-fibrotic_signalling_louvain_7,IGF1R
pro-fibrotic_signalling_louvain_7,INS
pro-fibrotic_signalling_louvain_7,INSR
pro-fibrotic_signalling_louvain_7,LZTS2
pro-fibrotic_signalling_louvain_7,MYO1E
pro-fibrotic_signalling_louvain_7,NGFR
pro-fibrotic_signalling_louvain_7,NOS3
pro-fibrotic_signalling_louvain_7,NRP1
pro-fibrotic_signalling_louvain_7,NRXN1
pro-fibrotic_signalling_louvain_7,P3R3URF-PIK3R3
pro-fibrotic_signalling_louvain_7,PDGFA
pro-fibrotic_signalling_louvain_7,PDGFB
pro-fibrotic_signalling_louvain_7,PDGFC
pro-fibrotic_signalling_louvain_7,PDGFD
pro-fibrotic_signalling_louvain_7,PDGFRA
pro-fibrotic_signalling_louvain_7,PDGFRB
pro-fibrotic_signalling_louvain_7,PDGFRL
pro-fibrotic_signalling_louvain_7,PIK3C2A
pro-fibrotic_signalling_louvain_7,PIK3CA
pro-fibrotic_signalling_louvain_7,PIK3CB
pro-fibrotic_signalling_louvain_7,PIK3CD
pro-fibrotic_signalling_louvain_7,PIK3R1
pro-fibrotic_signalling_louvain_7,PIK3R2
pro-fibrotic_signalling_louvain_7,PIK3R3
pro-fibrotic_signalling_louvain_7,PLCB1
pro-fibrotic_signalling_louvain_7,PLCB2
pro-fibrotic_signalling_louvain_7,PLCB3
pro-fibrotic_signalling_louvain_7,PLCB4
pro-fibrotic_signalling_louvain_7,PLCG1
pro-fibrotic_signalling_louvain_7,PLCG2
pro-fibrotic_signalling_louvain_7,PTGIR
pro-fibrotic_signalling_louvain_7,PTPN11
pro-fibrotic_signalling_louvain_7,PTPN12
pro-fibrotic_signalling_louvain_7,PTPRJ
pro-fibrotic_signalling_louvain_7,SHCBP1
pro-fibrotic_signalling_louvain_7,SHOC2
pro-fibrotic_signalling_louvain_7,SOS1
pro-fibrotic_signalling_louvain_7,SOS2
pro-fibrotic_signalling_louvain_7,SRC
pro-fibrotic_signalling_louvain_7,SYK
pro-fibrotic_signalling_louvain_7,TEK
pro-fibrotic_signalling_louvain_7,TLE7
pro-fibrotic_signalling_louvain_7,UBASH3B
pro-fibrotic_signalling_louvain_8,APOD
pro-fibrotic_signalling_louvain_8,BICC1
pro-fibrotic_signalling_louvain_8,CEP57
pro-fibrotic_signalling_louvain_8,CSPG4
pro-fibrotic_signalling_louvain_8,EGF
pro-fibrotic_signalling_louvain_8,EXT1
pro-fibrotic_signalling_louvain_8,FGF1
pro-fibrotic_signalling_louvain_8,FGF10
pro-fibrotic_signalling_louvain_8,FGF12
pro-fibrotic_signalling_louvain_8,FGF14
pro-fibrotic_signalling_louvain_8,FGF16
pro-fibrotic_signalling_louvain_8,FGF17
pro-fibrotic_signalling_louvain_8,FGF18
pro-fibrotic_signalling_louvain_8,FGF19
pro-fibrotic_signalling_louvain_8,FGF2
pro-fibrotic_signalling_louvain_8,FGF20
pro-fibrotic_signalling_louvain_8,FGF21
pro-fibrotic_signalling_louvain_8,FGF22
pro-fibrotic_signalling_louvain_8,FGF23
pro-fibrotic_signalling_louvain_8,FGF3
pro-fibrotic_signalling_louvain_8,FGF4
pro-fibrotic_signalling_louvain_8,FGF5
pro-fibrotic_signalling_louvain_8,FGF6
pro-fibrotic_signalling_louvain_8,FGF7
pro-fibrotic_signalling_louvain_8,FGF8
pro-fibrotic_signalling_louvain_8,FGF9
pro-fibrotic_signalling_louvain_8,FGFBP1
pro-fibrotic_signalling_louvain_8,FGFBP3
pro-fibrotic_signalling_louvain_8,FGFR1
pro-fibrotic_signalling_louvain_8,FGFR2
pro-fibrotic_signalling_louvain_8,FGFR3
pro-fibrotic_signalling_louvain_8,FGFR4
pro-fibrotic_signalling_louvain_8,FGFRL1
pro-fibrotic_signalling_louvain_8,FIBP
pro-fibrotic_signalling_louvain_8,FLRT1
pro-fibrotic_signalling_louvain_8,FLRT2
pro-fibrotic_signalling_louvain_8,FLRT3
pro-fibrotic_signalling_louvain_8,FRS2
pro-fibrotic_signalling_louvain_8,FRS3
pro-fibrotic_signalling_louvain_8,GALNT3
pro-fibrotic_signalling_louvain_8,GFAP
pro-fibrotic_signalling_louvain_8,GPC1
pro-fibrotic_signalling_louvain_8,KL
pro-fibrotic_signalling_louvain_8,KLB
pro-fibrotic_signalling_louvain_8,NALCN
pro-fibrotic_signalling_louvain_8,NDST1
pro-fibrotic_signalling_louvain_8,NPTN
pro-fibrotic_signalling_louvain_8,NTM
pro-fibrotic_signalling_louvain_8,OTX2
pro-fibrotic_signalling_louvain_8,SPRY1
pro-fibrotic_signalling_louvain_8,SPRY2
pro-fibrotic_signalling_louvain_8,SPRY3
pro-fibrotic_signalling_louvain_8,SPRY4
pro-fibrotic_signalling_louvain_8,SULF2
pro-fibrotic_signalling_louvain_8,TENM3
pro-fibrotic_signalling_louvain_9,C1S
pro-fibrotic_signalling_louvain_9,CCN2
pro-fibrotic_signalling_louvain_9,COL4A1
pro-fibrotic_signalling_louvain_9,COL4A2
pro-fibrotic_signalling_louvain_9,COL4A3
pro-fibrotic_signalling_louvain_9,COL4A5
pro-fibrotic_signalling_louvain_9,COL4A6
pro-fibrotic_signalling_louvain_9,DCN
pro-fibrotic_signalling_louvain_9,DDR1
pro-fibrotic_signalling_louvain_9,DDR2
pro-fibrotic_signalling_louvain_9,EMP3
pro-fibrotic_signalling_louvain_9,F3
pro-fibrotic_signalling_louvain_9,F7
pro-fibrotic_signalling_louvain_9,GP6
pro-fibrotic_signalling_louvain_9,HAPLN2
pro-fibrotic_signalling_louvain_9,HHATL
pro-fibrotic_signalling_louvain_9,ITGA11
pro-fibrotic_signalling_louvain_9,ITGA2
pro-fibrotic_signalling_louvain_9,ITGB1
pro-fibrotic_signalling_louvain_9,ITGB3
pro-fibrotic_signalling_louvain_9,LGALS1
pro-fibrotic_signalling_louvain_9,LOX
pro-fibrotic_signalling_louvain_9,LRP1
pro-fibrotic_signalling_louvain_9,MMP7
pro-fibrotic_signalling_louvain_9,PLAT
pro-fibrotic_signalling_louvain_9,RGS14
pro-fibrotic_signalling_louvain_9,SERPINE1
pro-fibrotic_signalling_louvain_9,SERPINF1
pro-fibrotic_signalling_louvain_9,THBS1
pro-fibrotic_signalling_louvain_9,TIMP1
pro-fibrotic_signalling_louvain_9,TSPAN9
pro-fibrotic_signalling_louvain_9,VCAN
inflammation_louvain_0,AHCY
inflammation_louvain_0,CARD8
inflammation_louvain_0,CASP1
inflammation_louvain_0,IKBKB
inflammation_louvain_0,IL37
inflammation_louvain_0,NLRP6
inflammation_louvain_0,PYCARD
inflammation_louvain_0,TNF
inflammation_louvain_0,XIAP
inflammation_louvain_1,ALCAM
inflammation_louvain_1,CD6
inflammation_louvain_1,EGFR
inflammation_louvain_1,GRN
inflammation_louvain_1,LGALS1
inflammation_louvain_1,NEDD4
inflammation_louvain_1,PRKCE
inflammation_louvain_1,RAB5A
inflammation_louvain_1,RABGEF1
inflammation_louvain_1,SCNN1B
inflammation_louvain_1,TNFRSF1A
inflammation_louvain_2,ALOX5
inflammation_louvain_2,ALOX5AP
inflammation_louvain_2,CSF2RA
inflammation_louvain_2,DMBT1
inflammation_louvain_2,GRB2
inflammation_louvain_2,LAT2
inflammation_louvain_2,SFTPD
inflammation_louvain_3,ANXA3
inflammation_louvain_3,CPLX2
inflammation_louvain_3,SNAP23
inflammation_louvain_3,STXBP2
inflammation_louvain_3,STXBP3
inflammation_louvain_3,VAMP2
inflammation_louvain_3,VAMP7
inflammation_louvain_4,ARRB1
inflammation_louvain_4,CCL11
inflammation_louvain_4,CCL3
inflammation_louvain_4,CCR6
inflammation_louvain_4,CX3CL1
inflammation_louvain_4,CX3CR1
inflammation_louvain_4,CXCL13
inflammation_louvain_4,CXCR2
inflammation_louvain_4,PF4
inflammation_louvain_4,PTAFR
inflammation_louvain_5,BCR
inflammation_louvain_5,BTK
inflammation_louvain_5,C1QA
inflammation_louvain_5,CBL
inflammation_louvain_5,CLEC4D
inflammation_louvain_5,CLEC4E
inflammation_louvain_5,CLEC6A
inflammation_louvain_5,CLEC7A
inflammation_louvain_5,EPHB6
inflammation_louvain_5,FCER1G
inflammation_louvain_5,FCGR1A
inflammation_louvain_5,FCGR3A
inflammation_louvain_5,FYN
inflammation_louvain_5,HAVCR2
inflammation_louvain_5,IGKV2D-28
inflammation_louvain_5,INPP5D
inflammation_louvain_5,KIT
inflammation_louvain_5,LAT
inflammation_louvain_5,LILRA2
inflammation_louvain_5,LYN
inflammation_louvain_5,NCK2
inflammation_louvain_5,PIK3CD
inflammation_louvain_5,PIK3CG
inflammation_louvain_5,PIK3R1
inflammation_louvain_5,PLCG2
inflammation_louvain_5,RTN4
inflammation_louvain_5,SLAMF1
inflammation_louvain_5,SYK
inflammation_louvain_5,TREM2
inflammation_louvain_5,TYROBP
inflammation_louvain_6,C3
inflammation_louvain_6,FCN1
inflammation_louvain_6,ITGAM
inflammation_louvain_6,ITGB2
inflammation_louvain_6,JAM3
inflammation_louvain_7,AGER
inflammation_louvain_7,ANXA1
inflammation_louvain_7,APP
inflammation_louvain_7,C5AR1
inflammation_louvain_7,CASP3
inflammation_louvain_7,CD14
inflammation_louvain_7,CD36
inflammation_louvain_7,CLU
inflammation_louvain_7,DYSF
inflammation_louvain_7,ELANE
inflammation_louvain_7,FPR2
inflammation_louvain_7,GATA3
inflammation_louvain_7,GNAI2
inflammation_louvain_7,GNG2
inflammation_louvain_7,GZMB
inflammation_louvain_7,HMGB1
inflammation_louvain_7,HMGB2
inflammation_louvain_7,IFI35
inflammation_louvain_7,IL17RA
inflammation_louvain_7,IL25
inflammation_louvain_7,IRF7
inflammation_louvain_7,JUN
inflammation_louvain_7,LBP
inflammation_louvain_7,LY96
inflammation_louvain_7,MAPK1
inflammation_louvain_7,MAPT
inflammation_louvain_7,MRGPRX2
inflammation_louvain_7,MYD88
inflammation_louvain_7,NMI
inflammation_louvain_7,OPRM1
inflammation_louvain_7,S100A13
inflammation_louvain_7,S100A8
inflammation_louvain_7,S100A9
inflammation_louvain_7,SNCA
inflammation_louvain_7,TGFB1
inflammation_louvain_7,THBS1
inflammation_louvain_7,TICAM1
inflammation_louvain_7,TLR2
inflammation_louvain_7,TLR3
inflammation_louvain_7,TLR4
inflammation_louvain_7,TLR6
inflammation_louvain_7,TLR7
inflammation_louvain_7,TLR8
inflammation_louvain_7,TLR9
inflammation_louvain_7,TRAF6
inflammation_louvain_8,CD44
inflammation_louvain_8,CDC42
inflammation_louvain_8,DOCK2
inflammation_louvain_8,EZR
inflammation_louvain_8,RAP1A
inflammation_louvain_8,RASGRP1
inflammation_louvain_8,RASGRP2
inflammation_louvain_8,SELE
inflammation_louvain_8,VCAM1
inflammation_louvain_9,HSP90AA1
inflammation_louvain_9,NOD1
inflammation_louvain_9,NOD2
inflammation_louvain_9,PARK7
inflammation_louvain_9,PRDX2
inflammation_louvain_9,TRAF3IP2
inflammation_louvain_10,IFNG
inflammation_louvain_10,IFNGR1
inflammation_louvain_10,IFNGR2
inflammation_louvain_10,IL13
inflammation_louvain_10,IL20RB
inflammation_louvain_10,IL2RA
inflammation_louvain_10,IL4
inflammation_louvain_10,IL4R
inflammation_louvain_10,IL5RA
inflammation_louvain_10,JAK2
inflammation_louvain_11,IL1F10
inflammation_louvain_11,IL1R1
inflammation_louvain_11,IL1RAP
inflammation_louvain_11,IL1RL2
inflammation_louvain_11,IL1RN
inflammation_louvain_11,IL33
inflammation_louvain_11,IL36A
inflammation_louvain_11,IL36B
inflammation_louvain_11,IL36G
inflammation_louvain_11,IL36RN
inflammation_louvain_12,MDK
inflammation_louvain_12,NOTCH1
inflammation_louvain_12,NOTCH2
inflammation_louvain_12,PTN
inflammation_louvain_12,RBPJ
antigen_presentation_louvain_0,ABL1
antigen_presentation_louvain_0,ATG5
antigen_presentation_louvain_0,CD36
antigen_presentation_louvain_0,CREB1
antigen_presentation_louvain_0,CTNNB1
antigen_presentation_louvain_0,FYN
antigen_presentation_louvain_0,GHR
antigen_presentation_louvain_0,IFNG
antigen_presentation_louvain_0,JUN
antigen_presentation_louvain_0,MAVS
antigen_presentation_louvain_0,NFYA
antigen_presentation_louvain_0,NFYB
antigen_presentation_louvain_0,NFYC
antigen_presentation_louvain_0,PSMA7
antigen_presentation_louvain_0,PSMB8
antigen_presentation_louvain_0,PSME1
antigen_presentation_louvain_0,PSME2
antigen_presentation_louvain_0,RAB33A
antigen_presentation_louvain_0,SH3BP1
antigen_presentation_louvain_0,SOCS3
antigen_presentation_louvain_0,STAT5B
antigen_presentation_louvain_1,ACE2
antigen_presentation_louvain_1,CALCA
antigen_presentation_louvain_1,CD5
antigen_presentation_louvain_1,CLEC7A
antigen_presentation_louvain_1,DBNL
antigen_presentation_louvain_1,DMBT1
antigen_presentation_louvain_1,DPP4
antigen_presentation_louvain_1,FCER1G
antigen_presentation_louvain_1,FCGR1A
antigen_presentation_louvain_1,FCGR2B
antigen_presentation_louvain_1,IGHD
antigen_presentation_louvain_1,IGHV1-3
antigen_presentation_louvain_1,IGHV3-11
antigen_presentation_louvain_1,IGHV3-15
antigen_presentation_louvain_1,IGHV3-16
antigen_presentation_louvain_1,IGHV3-43D
antigen_presentation_louvain_1,IGHV3-72
antigen_presentation_louvain_1,IGLL1
antigen_presentation_louvain_1,IGLL5
antigen_presentation_louvain_1,LOC102723407
antigen_presentation_louvain_1,OLR1
antigen_presentation_louvain_1,SFTPD
antigen_presentation_louvain_1,SH3BP2
antigen_presentation_louvain_1,SYK
antigen_presentation_louvain_1,TNF
antigen_presentation_louvain_1,TREM2
antigen_presentation_louvain_2,CTSB
antigen_presentation_louvain_2,CTSH
antigen_presentation_louvain_2,CTSL
antigen_presentation_louvain_2,CTSS
antigen_presentation_louvain_2,CTSV
antigen_presentation_louvain_3,ACTG1
antigen_presentation_louvain_3,ADGRB1
antigen_presentation_louvain_3,ALCAM
antigen_presentation_louvain_3,ARL8B
antigen_presentation_louvain_3,BECN1
antigen_presentation_louvain_3,BIN2
antigen_presentation_louvain_3,CAV1
antigen_presentation_louvain_3,CD14
antigen_presentation_louvain_3,CD209
antigen_presentation_louvain_3,CD6
antigen_presentation_louvain_3,CD81
antigen_presentation_louvain_3,CDC42
antigen_presentation_louvain_3,CLEC4M
antigen_presentation_louvain_3,DOCK1
antigen_presentation_louvain_3,DOCK2
antigen_presentation_louvain_3,EGFR
antigen_presentation_louvain_3,ELMO1
antigen_presentation_louvain_3,EZR
antigen_presentation_louvain_3,GRB2
antigen_presentation_louvain_3,GSN
antigen_presentation_louvain_3,HSP90AA1
antigen_presentation_louvain_3,HSP90AB1
antigen_presentation_louvain_3,ICAM1
antigen_presentation_louvain_3,IKBKB
antigen_presentation_louvain_3,IL10RA
antigen_presentation_louvain_3,INPPL1
antigen_presentation_louvain_3,INSR
antigen_presentation_louvain_3,ITGA4
antigen_presentation_louvain_3,ITGAM
antigen_presentation_louvain_3,ITGAV
antigen_presentation_louvain_3,ITGB1
antigen_presentation_louvain_3,ITGB2
antigen_presentation_louvain_3,KDR
antigen_presentation_louvain_3,LGALS1
antigen_presentation_louvain_3,MARCHF1
antigen_presentation_louvain_3,MFGE8
antigen_presentation_louvain_3,MYH9
antigen_presentation_louvain_3,NEDD4
antigen_presentation_louvain_3,NFKBIA
antigen_presentation_louvain_3,PIK3CB
antigen_presentation_louvain_3,PIK3CG
antigen_presentation_louvain_3,PYCARD
antigen_presentation_louvain_3,RAB10
antigen_presentation_louvain_3,RAB14
antigen_presentation_louvain_3,RAB4A
antigen_presentation_louvain_3,RAB5A
antigen_presentation_louvain_3,RAB5B
antigen_presentation_louvain_3,RAB7A
antigen_presentation_louvain_3,RAB8B
antigen_presentation_louvain_3,RABGEF1
antigen_presentation_louvain_3,RAC1
antigen_presentation_louvain_3,RAC2
antigen_presentation_louvain_3,RELB
antigen_presentation_louvain_3,RHOA
antigen_presentation_louvain_3,RHOBTB1
antigen_presentation_louvain_3,RHOBTB2
antigen_presentation_louvain_3,RHOG
antigen_presentation_louvain_3,RHOH
